source_row,batch,episode_id,scene_id,attempt,anchor_index,anchor_role,trajectory_return_index,attempt_step,robot_x,robot_y,robot_yaw_rad,anchor_x,anchor_y,estimated_bearing_deg,recomputed_true_bearing_deg,recomputed_bearing_error_deg,estimated_distance_m,recomputed_true_distance_m,recomputed_distance_error_m,stored_pose_bad,recomputed_pose_bad,passed,failed_checks,measurement,trajectory
55227,canonical_report_next_stopgate_100ep_20260720,4,x8F5xyUWy9e,216,3,next,1074,2699,-0.15444964170455933,-2.6092801094055176,-1.7192016585306746,-0.5716615319252014,-3.244016647338867,-24.228028970000906,-24.813891875179497,0.5858629051786011,0.7795296185600178,0.7595763516125918,0.01995326694742594,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep4/measurements/7.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep4/trajectories/output_7.jsonl
59478,canonical_report_next_stopgate_100ep_20260720,5,x8F5xyUWy9e,16,12,current,74,1849,0.9489849805831909,4.225624084472656,-1.2621153473905387,0.8819181323051453,4.050097942352295,-41.115450702947804,-38.597492470587405,2.5179582323603995,0.17174198007888594,0.18790260430767766,0.01616062422879172,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep5/measurements/8.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep5/trajectories/output_8.jsonl
43411,canonical_report_next_stopgate_100ep_20260720,20,x8F5xyUWy9e,10,7,next,44,1544,-4.313331604003906,1.9473155736923218,-1.875641212123929,-4.340949535369873,1.8391578197479248,-9.277861850128916,3.1420210567378644,12.419882906866775,0.11491714721899805,0.1116281768696057,0.0032889703493923506,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep20/measurements/32.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep20/trajectories/output_32.jsonl
84618,canonical_report_next_stopgate_100ep_20260720,88,EU6Fwq7SyZv,143,2,next,709,2459,0.36136412620544434,-6.816340446472168,-2.819410143073705,-0.8007039427757263,-7.285783290863037,-132.4319804827198,3.537625962318985,135.9696064450388,4.545427163355784,1.2533071375745917,3.2921200257811924,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep88/measurements/127.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep88/trajectories/output_127.jsonl
86860,canonical_report_next_stopgate_100ep_20260720,89,EU6Fwq7SyZv,204,1,next,1014,2039,-0.06775428354740143,-7.556490421295166,2.426855059357303,-1.198074460029602,-6.360146999359131,-85.62974379408817,-5.673986526114354,79.95575726797382,3.420577173576492,1.6458618667957454,1.7747153067807466,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep89/measurements/128.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep89/trajectories/output_128.jsonl
46203,canonical_report_next_stopgate_100ep_20260720,277,EU6Fwq7SyZv,188,8,next,934,3159,5.747616767883301,-1.9095431566238403,2.329351066088457,4.824050426483154,-1.4086651802062988,15.69740483073711,18.065698163870987,2.368293333133863,1.0667215726657748,1.0506443424048801,0.016077230260894693,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep277/measurements/442.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep277/trajectories/output_442.jsonl
47697,canonical_report_next_stopgate_100ep_20260720,319,2azQ1b91cZZ,346,4,next,1724,2999,0.7131163477897644,-3.3989622592926025,1.6557396312024093,0.8319470286369324,-5.766274452209473,179.8218702188915,178.00674026929505,1.8151299495964395,2.3481639856529433,2.370292756062736,0.022128770409792775,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep319/measurements/511.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep319/trajectories/output_511.jsonl
49759,canonical_report_next_stopgate_100ep_20260720,337,Z6MFQCViBuw,376,8,next,1874,3874,24.118419647216797,-0.2604319453239441,-2.7808354662487016,24.00067710876465,-0.1953313797712326,-26.569449228212246,-49.608336970161965,23.038887741949708,0.712581949129048,0.13454140253631422,0.5780405465927339,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep337/measurements/547.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep337/trajectories/output_547.jsonl
50585,canonical_report_next_stopgate_100ep_20260720,367,X7HyMhZNoso,35,11,next,169,2094,-2.1676368713378906,-3.7876853942871094,1.261453572424874,-2.0553393363952637,-3.7671375274658203,-82.99957500608869,-61.906861296582065,21.092713709506626,0.12528963226796228,0.1141619515648535,0.01112768070310878,0,0,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep367/measurements/601.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep367/trajectories/output_601.jsonl
52653,canonical_report_next_stopgate_100ep_20260720,368,X7HyMhZNoso,68,9,next,334,2359,-1.7112399339675903,-3.8472931385040283,-0.012828415275912384,-0.5800307989120483,-3.3329102993011475,-10.493764631386231,25.187232266241132,35.68099689762738,1.185657230022507,1.2426680218383042,0.05701079181579716,1,1,True,,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep368/measurements/602.json,/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_canonical_report_next_stopgate_100ep_20260720_accumulated_ep368/trajectories/output_602.jsonl
